지역구분,지역구분_시,지역구분_도심/도심외,지역구분_읍/면/동,관광업종 구분,회원 유형,회원 성별,회원 연령대,회원 거주지,2014-09~2015-08 카드이용금액,2014-09 ~ 2015-08 카드이용건수,2014-09~2015-08 카드이용자수,2015-09~2016-08 카드이용금액,2015-09~2016-08 카드이용건수,2015-09~2016-08 카드이용자수,데이터기준일자
제주도,서귀포시,도심,동홍동,소매,내국인,여,60대이상,제주,285335207,2975,946,337180432,3373,1029,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,20대 미만,제주,4696850,924,92,12041900,1896,161,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,20대,제주,240115350,19755,2081,348201040,28516,2569,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,30대,제주,1175493770,48224,4339,1420761440,61774,4645,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,40대,제주,2423969093,84908,5207,2657429336,100124,5694,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,50대,제주,1752355158,56837,3560,1810261737,62386,3721,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,60대이상,제주,1072704320,28671,2170,1067046290,30196,2224,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,20대 미만,제주,5857730,452,68,13710150,1483,164,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,20대,제주,310456130,18341,2050,410870490,23574,2395,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,30대,제주,1604423414,53780,3981,1850006514,62345,4150,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,40대,제주,2985142737,89370,4465,3165757409,99424,4605,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,50대,제주,1843271305,54200,3212,1955884909,58549,3267,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,60대이상,제주,849596750,22595,1603,935439300,25209,1687,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,20대 미만,제주,2177000,117,51,7240800,370,103,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,20대,제주,134931380,5013,1429,221539740,7670,1741,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,30대,제주,525113950,14714,2949,697903516,19396,3288,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,40대,제주,1234564797,30322,4057,1512541704,36252,4361,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,50대,제주,974492042,21863,3040,1145217384,25038,3284,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,60대이상,제주,464181224,9757,1816,504191460,10727,1945,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,20대 미만,제주,1909280,121,47,5772910,345,117,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,20대,제주,122795330,5679,1706,183121991,8463,1958,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,30대,제주,400437051,14783,2747,502750310,18514,2948,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,40대,제주,717697185,22305,3161,885637186,27602,3470,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,50대,제주,456566334,12677,2262,511003031,14636,2389,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,60대이상,제주,157408230,3538,970,186035650,4407,1054,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,20대,제주,15484400,534,295,28226100,829,414,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,30대,제주,52152300,1468,690,68656000,1836,793,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,40대,제주,116409100,2880,1078,130277000,3142,1123,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,50대,제주,65120400,1677,638,59235700,1535,632,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,60대이상,제주,7044500,187,109,8037100,216,110,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,20대,제주,7827700,302,196,15937100,491,288,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,30대,제주,23315100,757,425,30579800,901,464,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,40대,제주,44212100,1237,578,51929516,1437,631,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,50대,제주,19504300,560,292,21275500,615,310,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,60대이상,제주,3914700,108,67,3556700,96,64,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,남,20대,한국(제주제외),17204227,581,498,26949933,903,772,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,남,30대,한국(제주제외),86787107,1875,1562,86216224,2342,1912,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,남,40대,한국(제주제외),70242444,1787,1303,93165763,2357,1711,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,남,50대,한국(제주제외),55738340,1295,882,62683034,1610,1085,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,남,60대이상,한국(제주제외),26775306,519,326,28756699,724,371,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,여,20대,한국(제주제외),14960989,496,451,21041983,722,658,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,여,30대,한국(제주제외),53075760,1270,1044,45516755,1435,1179,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,여,40대,한국(제주제외),27259456,699,556,32952329,958,762,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,여,50대,한국(제주제외),16438539,408,310,16695185,457,361,2017-02-16
제주도,서귀포시,도심,동홍동,교통,내국인,여,60대이상,한국(제주제외),7818136,164,101,10702273,210,139,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,남,20대,한국(제주제외),2038850,97,72,2443360,108,85,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,남,30대,한국(제주제외),7476910,323,167,7385680,289,187,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,남,40대,한국(제주제외),5331750,216,160,8359760,315,212,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,남,50대,한국(제주제외),4542880,122,85,5477850,186,129,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,남,60대이상,한국(제주제외),309200,18,17,905280,42,31,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,여,20대,한국(제주제외),2256540,138,108,3376560,149,111,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,여,30대,한국(제주제외),3470980,215,159,4460970,275,214,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,여,40대,한국(제주제외),2908260,142,112,3912540,182,125,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,여,50대,한국(제주제외),1326110,75,57,2085260,128,95,2017-02-16
제주도,서귀포시,도심,동홍동,문화/레져,내국인,여,60대이상,한국(제주제외),281700,13,12,874290,36,25,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,남,20대,한국(제주제외),13274780,347,256,23924340,790,531,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,남,30대,한국(제주제외),65123190,1338,809,100438933,2235,1341,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,남,40대,한국(제주제외),94364491,1634,852,143965460,2554,1316,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,남,50대,한국(제주제외),102144080,1297,675,130402883,1858,940,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,남,60대이상,한국(제주제외),66907994,582,341,82252224,805,458,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,여,20대,한국(제주제외),16558900,509,380,27800072,825,631,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,여,30대,한국(제주제외),62957065,1350,741,72210648,1859,1106,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,여,40대,한국(제주제외),60689970,1279,514,90117576,1601,813,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,여,50대,한국(제주제외),52779840,682,419,76085217,979,601,2017-02-16
제주도,서귀포시,도심,동홍동,소매,내국인,여,60대이상,한국(제주제외),44652080,464,248,56425059,623,311,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,20대 미만,한국(제주제외),455740,67,21,1381570,270,45,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,20대,한국(제주제외),94845370,5647,2536,141506240,8362,3525,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,30대,한국(제주제외),296563640,13011,5679,378653940,18177,6675,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,40대,한국(제주제외),309040118,11318,4324,439288380,17584,5512,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,50대,한국(제주제외),198577800,6914,2341,271164080,10359,2975,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,남,60대이상,한국(제주제외),123234810,3375,1003,149430581,4629,1287,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,20대,한국(제주제외),109658160,5619,2638,139589230,7578,3511,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,30대,한국(제주제외),251235785,10065,4351,298369370,12035,4892,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,40대,한국(제주제외),214787370,7009,2622,243846410,8433,3048,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,50대,한국(제주제외),148088670,4751,1490,185834610,5630,1785,2017-02-16
제주도,서귀포시,도심,동홍동,쇼핑,내국인,여,60대이상,한국(제주제외),116288190,3316,724,136609110,4112,853,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,20대,한국(제주제외),81405330,2368,1792,128071300,3850,2550,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,30대,한국(제주제외),241312690,6189,4206,303143570,8016,4980,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,40대,한국(제주제외),227109060,5066,2987,318148071,7563,3801,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,50대,한국(제주제외),162474240,3462,1836,227111542,4754,2356,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,남,60대이상,한국(제주제외),71826800,1476,854,99751910,2156,1073,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,20대,한국(제주제외),112154369,3393,2680,146933190,4648,3400,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,30대,한국(제주제외),176479907,4917,3585,225699144,6112,4213,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,40대,한국(제주제외),107077890,2644,1723,148251400,3635,2264,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,50대,한국(제주제외),72569860,1822,1085,94051420,2218,1414,2017-02-16
제주도,서귀포시,도심,동홍동,식음료,내국인,여,60대이상,한국(제주제외),31350110,794,456,39328690,936,545,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,20대,한국(제주제외),1444100,50,43,1427300,46,38,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,30대,한국(제주제외),4833700,142,94,6419500,177,108,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,40대,한국(제주제외),5670100,152,87,8151400,209,122,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,남,50대,한국(제주제외),2773900,89,47,3327100,93,56,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,30대,한국(제주제외),1376800,53,36,2477800,73,46,2017-02-16
제주도,서귀포시,도심,동홍동,유흥,내국인,여,40대,한국(제주제외),1426400,48,27,2081000,56,31,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,남,20대,제주,67210201,1220,415,58437465,1548,611,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,남,30대,제주,323531664,6350,1909,278926697,5805,1891,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,남,40대,제주,733569280,11686,3015,688712138,10744,2981,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,남,50대,제주,893531060,12478,2846,704718623,11389,2778,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,남,60대이상,제주,687702060,11921,2030,587333506,10882,1881,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,여,20대,제주,36251272,885,372,41347685,1040,418,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,여,30대,제주,151224777,2994,1080,135478801,2856,1127,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,여,40대,제주,306844097,5385,1650,266295678,4966,1639,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,여,50대,제주,301390780,5098,1470,290177556,4800,1455,2017-02-16
제주도,제주시,도심,봉개동,교통,내국인,여,60대이상,제주,173272702,2454,664,132692931,2203,670,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,남,20대 미만,제주,622500,24,15,2127600,97,26,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,남,20대,제주,2532900,64,29,2387900,53,30,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,남,30대,제주,25684250,440,180,45389650,698,282,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,남,40대,제주,114829650,1965,750,181116000,2705,948,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,남,50대,제주,101510220,1713,629,232632850,3162,1004,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,남,60대이상,제주,40876400,763,270,135108400,2038,452,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,여,20대,제주,2107600,44,13,1705000,32,18,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,여,30대,제주,4460900,72,53,14755400,194,86,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,여,40대,제주,33726700,640,259,65766600,1022,375,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,여,50대,제주,22434450,443,191,67637850,1120,347,2017-02-16
제주도,제주시,도심,봉개동,문화/레져,내국인,여,60대이상,제주,7801400,146,52,19224200,368,84,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,남,20대,제주,236200,26,25,1386000,148,38,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,남,30대,제주,6537400,170,144,4782500,203,101,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,남,40대,제주,16496500,370,266,11333020,302,193,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,남,50대,제주,21328700,397,286,12412300,265,196,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,남,60대이상,제주,20032400,289,178,11475100,189,110,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,여,20대,제주,837700,61,47,1792100,139,43,2017-02-16
제주도,제주시,도심,봉개동,소매,내국인,여,30대,제주,4818500,267,186,3556100,181,120,2017-02-16
